T_EN6,V_RELATED
-1.3,0.006205240885416667
-1.28,0.00579833984375
-1.26,0.0067138671875
-1.24,0.006646050347222223
-1.22,0.007052951388888889
-1.2,0.007493760850694445
-1.18,0.006646050347222223
-1.16,0.006035698784722223
-1.14,0.005696614583333334
-1.12,0.006578233506944445
-1.1,0.005357530381944445
-1.08,0.007086859809027778
-1.06,0.005018446180555556
-1.04,0.005221896701388889
-1.02,0.005832248263888889
-1.,0.005967881944444445
-0.98,0.004814995659722222
-0.96,0.005221896701388889
-0.94,0.005560980902777778
-0.92,0.005628797743055556
-0.9,0.005357530381944445
-0.88,0.005900065104166667
-0.86,0.005832248263888889
-0.84,0.005120171440972222
-0.82,0.004102918836805556
-0.8,0.0038994683159722225
-0.78,0.0035603841145833335
-0.76,0.0030178493923611114
-0.74,0.0019327799479166667
-0.72,0.003119574652777778
-0.7,0.0022718641493055555
-0.68,0.0017971462673611112
-0.66,0.0005425347222222222
-0.64,0.0010172526041666667
-0.62,-0.00013563368055555556
-0.6,-0.00023735894097222225
-0.58,-0.0008816189236111111
-0.56,-0.0015936957465277778
-0.54,-0.002237955729166667
-0.52,-0.003390842013888889
-0.5,-0.0038994683159722225
-0.48,-0.003696017795138889
-0.46,-0.005323621961805556
-0.44,-0.005527072482638889
-0.42,-0.005730523003472223
-0.4,-0.005933973524305556
-0.38,-0.00701904296875
-0.36,-0.007595486111111112
-0.34,-0.007222493489583334
-0.32,-0.007798936631944445
-0.3,-0.008646647135416668
-0.28,-0.010206434461805556
-0.26,-0.00888400607638889
-0.24,-0.01040988498263889
-0.22,-0.011528862847222222
-0.2,-0.011121961805555556
-0.18,-0.010986328125
-0.16,-0.010579427083333334
-0.14,-0.012105305989583334
-0.12,-0.012444390190972222
-0.1,-0.012376573350694446
-0.08,-0.012478298611111112
-0.06,-0.011562771267361112
-0.04,-0.011867947048611112
-0.02,-0.012885199652777778
0.,-0.011664496527777778
0.02,-0.011732313368055556
0.04,-0.01132541232638889
0.06,-0.010918511284722222
0.08,-0.010511610243055556
0.1,-0.009969075520833334
0.12,-0.0103759765625
0.14,-0.008307562934027778
0.16,-0.010579427083333334
0.18,-0.008341471354166668
0.2,-0.009528266059027778
0.22,-0.008443196614583334
0.24,-0.007086859809027778
0.26,-0.006476508246527778
0.28,-0.005967881944444445
0.3,-0.005323621961805556
0.32,-0.0042724609375
0.34,-0.00335693359375
0.36,-0.00213623046875
0.38,-0.0028822157118055555
0.4,-0.00020345052083333334
0.42,-0.00010172526041666667
0.44,0.0006442599826388889
0.46,0.00010172526041666667
0.48,0.001898871527777778
0.5,0.002407497829861111
0.52,0.00274658203125
0.54,0.004442003038194445
0.56,0.006781684027777778
0.58,0.007731119791666667
0.6,0.008985731336805556
0.62,0.009290907118055556
0.64,0.01129150390625
0.66,0.01102023654513889
0.68,0.01251220703125
0.7,0.014580620659722222
0.72,0.0146484375
0.74,0.01495361328125
0.76,0.016886393229166668
0.78,0.017801920572916668
0.8,0.018107096354166668
0.82,0.019429524739583336
0.84,0.019192165798611112
0.86,0.02105712890625
0.88,0.021769205729166668
0.9,0.021803114149305556
0.92,0.022108289930555556
0.94,0.023328993055555556
0.96,0.023091634114583336
0.98,0.022989908854166668
1.,0.023905436197916668
1.02,0.023973253038194444
1.04,0.026516384548611112
1.06,0.02532958984375
1.08,0.02566867404513889
1.1,0.024820963541666668
1.12,0.024922688802083336
1.14,0.02478705512152778
1.16,0.024956597222222224
1.18,0.02509223090277778
1.2,0.02509223090277778
1.22,0.024346245659722224
1.24,0.024583604600694444
1.26,0.02387152777777778
1.28,0.023600260416666668
1.3,0.025566948784722224
1.32,0.02356635199652778
1.34,0.02261691623263889
1.36,0.022074381510416668
1.38,0.021701388888888888
1.4,0.021023220486111112
1.42,0.020175509982638888
1.44,0.020311143663194444
1.46,0.017801920572916668
1.48,0.016750759548611112
1.5,0.016276041666666668
1.52,0.013665093315972222
1.54,0.014478895399305556
1.56,0.014614529079861112
1.58,0.012919108072916668
1.6,0.012037489149305556
1.62,0.011155870225694446
1.64,0.008782280815972222
1.66,0.008951822916666668
1.68,0.006239149305555556
1.7,0.004814995659722222
1.72,0.00518798828125
1.74,0.003662109375
1.76,0.0017293294270833335
1.78,0.0008477105034722222
1.8,0.00091552734375
1.82,-0.0009833441840277778
1.84,-0.0013563368055555555
1.86,-0.003662109375
1.88,-0.004475911458333334
1.9,-0.004001193576388889
1.92,-0.006069607204861111
1.94,-0.005832248263888889
1.96,-0.007459852430555556
1.98,-0.009019639756944444
2.,-0.008205837673611112
2.02,-0.01010470920138889
2.04,-0.01040988498263889
2.06,-0.012173122829861112
2.08,-0.012173122829861112
2.1,-0.013088650173611112
2.12,-0.012953016493055556
2.14,-0.013326009114583334
2.16,-0.013665093315972222
2.18,-0.014105902777777778
2.2,-0.014919704861111112
2.22,-0.014004177517361112
2.24,-0.0152587890625
2.26,-0.015360514322916668
2.28,-0.015801323784722224
2.3,-0.016106499565972224
2.32,-0.014750162760416668
2.34,-0.015123155381944446
2.36,-0.01468234592013889
2.38,-0.014275444878472222
2.4,-0.013800726996527778
2.42,-0.013020833333333334
2.44,-0.01285129123263889
2.46,-0.013190375434027778
2.48,-0.013427734375
2.5,-0.012071397569444446
2.52,-0.01071506076388889
2.54,-0.010342068142361112
2.56,-0.009697808159722222
2.58,-0.010477701822916668
2.6,-0.007663302951388889
2.62,-0.008341471354166668
2.64,-0.006273057725694445
2.66,-0.004848904079861111
2.68,-0.004814995659722222
2.7,-0.0032891167534722225
2.72,-0.002712673611111111
2.74,-0.0017971462673611112
2.76,0.0004747178819444445
2.78,0.00091552734375
2.8,0.0016276041666666667
2.82,0.002204047309027778
2.84,0.002848307291666667
2.86,0.004679361979166667
2.88,0.005696614583333334
2.9,0.006747775607638889
2.92,0.007222493489583334
2.94,0.009256998697916668
2.96,0.010613335503472222
2.98,0.011528862847222222
3.,0.011969672309027778
3.02,0.01312255859375
3.04,0.014614529079861112
3.06,0.016140407986111112
3.08,0.016513400607638888
3.1,0.017225477430555556
3.12,0.01776801215277778
3.14,0.019192165798611112
3.16,0.019734700520833336
3.18,0.019700792100694444
3.2,0.020751953125
3.22,0.021023220486111112
3.24,0.020650227864583336
3.26,0.022989908854166668
3.28,0.02288818359375
3.3,0.02444797092013889
3.32,0.023905436197916668
3.34,0.024074978298611112
3.36,0.024074978298611112
3.38,0.02292209201388889
3.4,0.024074978298611112
3.42,0.023193359375
3.44,0.024820963541666668
3.46,0.024990505642361112
3.48,0.0244140625
3.5,0.023634168836805556
3.52,0.024346245659722224
3.54,0.02410888671875
3.56,0.025770399305555556
3.58,0.02387152777777778
3.6,0.024888780381944444
3.62,0.023023817274305556
3.64,0.023668077256944444
3.66,0.022820366753472224
3.68,0.022108289930555556
3.7,0.02292209201388889
3.72,0.020921495225694444
3.74,0.019938151041666668
3.76,0.02081976996527778
3.78,0.021701388888888888
3.8,0.020243326822916668
3.82,0.019395616319444444
3.84,0.018853081597222224
3.86,0.018853081597222224
3.88,0.017428927951388888
3.9,0.017835828993055556
3.92,0.017869737413194444
3.94,0.01685248480902778
3.96,0.015665690104166668
3.98,0.01563178168402778
4.,0.01495361328125
4.02,0.014173719618055556
4.04,0.0128173828125
4.06,0.013054741753472222
4.08,0.01315646701388889
4.1,0.012037489149305556
4.12,0.012953016493055556
4.14,0.010579427083333334
4.16,0.010545518663194444
4.18,0.008680555555555556
4.2,0.008782280815972222
4.22,0.009019639756944444
4.24,0.008714463975694444
4.26,0.00796847873263889
4.28,0.00888400607638889
4.3,0.00918918185763889
4.32,0.007493760850694445
4.34,0.008951822916666668
4.36,0.00827365451388889
4.38,0.00796847873263889
4.4,0.006679958767361111
4.42,0.006035698784722223
4.44,0.007561577690972223
4.46,0.007052951388888889
4.48,0.006476508246527778
4.5,0.0042724609375
4.52,0.006442599826388889
4.54,0.007663302951388889
4.56,0.006849500868055556
4.58,0.007222493489583334
4.6,0.005628797743055556
4.62,0.005594889322916667
4.64,0.006646050347222223
4.66,0.005730523003472223
4.68,0.00640869140625
4.7,0.007561577690972223
4.72,0.005662706163194445
4.74,0.005696614583333334
4.76,0.006069607204861111
4.78,0.006815592447916667
4.8,0.005696614583333334
4.82,0.006103515625
4.84,0.007731119791666667
4.86,0.006069607204861111
4.88,0.006544325086805556
4.9,0.006815592447916667
4.92,0.006239149305555556
4.94,0.008477105034722222
4.96,0.007154676649305556
4.98,0.007493760850694445
5.,0.00732421875
5.02,0.00885009765625
5.04,0.007663302951388889
5.06,0.008205837673611112
5.08,0.006781684027777778
5.1,0.006883409288194445
5.12,0.006442599826388889
5.14,0.005933973524305556
5.16,0.005832248263888889
5.18,0.007561577690972223
5.2,0.00732421875
5.22,0.007188585069444445
5.24,0.006476508246527778
5.26,0.00640869140625
5.28,0.005120171440972222
5.3,0.005154079861111111
5.32,0.006171332465277778
5.34,0.005018446180555556
5.36,0.005866156684027778
5.38,0.004001193576388889
5.4,0.0035942925347222225
5.42,0.002237955729166667
5.44,0.0018310546875
5.46,0.002712673611111111
5.48,0.0020345052083333335
5.5,0.001864963107638889
5.52,0.0020345052083333335
5.54,0.0004069010416666667
5.56,0.00044080946180555556
5.58,-0.00016954210069444444
5.6,-0.00091552734375
5.62,-0.0005086263020833334
5.64,-0.0005764431423611111
5.66,-0.0012885199652777778
5.68,-0.0014580620659722222
5.7,-0.0032552083333333335
5.72,-0.0028822157118055555
5.74,-0.0025770399305555555
5.76,-0.002475314670138889
5.78,-0.004035101996527778
5.8,-0.003153483072916667
5.82,-0.0038994683159722225
5.84,-0.004102918836805556
5.86,-0.004916720920138889
5.88,-0.005459255642361111
5.9,-0.006612141927083334
5.92,-0.005052354600694445
5.94,-0.006103515625
5.96,-0.007256401909722223
5.98,-0.006747775607638889
6.,-0.007120768229166667
6.02,-0.007765028211805556
6.04,-0.007188585069444445
6.06,-0.007663302951388889
6.08,-0.007765028211805556
6.1,-0.008612738715277778
6.12,-0.007765028211805556
6.14,-0.007900661892361112
6.16,-0.007697211371527778
6.18,-0.009087456597222222
6.2,-0.008171929253472222
6.22,-0.008171929253472222
6.24,-0.00888400607638889
6.26,-0.006985134548611111
6.28,-0.007425944010416667
6.3,-0.008307562934027778
6.32,-0.008409288194444444
6.34,-0.007731119791666667
6.36,-0.009392632378472222
6.38,-0.007561577690972223
6.4,-0.007595486111111112
6.42,-0.008036295572916668
6.44,-0.00796847873263889
6.46,-0.008002387152777778
6.48,-0.009392632378472222
6.5,-0.007697211371527778
6.52,-0.007459852430555556
6.54,-0.006679958767361111
6.56,-0.005696614583333334
6.58,-0.005459255642361111
6.6,-0.005527072482638889
6.62,-0.00518798828125
6.64,-0.004713270399305556
6.66,-0.004984537760416667
6.68,-0.004136827256944445
6.7,-0.0036282009548611114
6.72,-0.0038655598958333335
6.74,-0.0034925672743055555
6.76,-0.004340277777777778
6.78,-0.002780490451388889
6.8,-0.0020345052083333335
6.82,0.0005764431423611111
6.84,-0.0002712673611111111
6.86,0.000949435763888889
6.88,0.001254611545138889
6.9,0.00213623046875
6.92,0.002543131510416667
6.94,0.0035603841145833335
6.96,0.00335693359375
6.98,0.004340277777777778
7.,0.005560980902777778
7.02,0.006374782986111111
7.04,0.007493760850694445
7.06,0.008307562934027778
7.08,0.00949435763888889
7.1,0.01010470920138889
7.12,0.012071397569444446
7.14,0.012749565972222222
7.16,0.012681749131944446
7.18,0.013427734375
7.2,0.013665093315972222
7.22,0.013868543836805556
7.24,0.015055338541666668
7.26,0.016309950086805556
7.28,0.017632378472222224
7.3,0.016716851128472224
7.32,0.018039279513888888
7.34,0.020073784722222224
7.36,0.01922607421875
7.38,0.020582411024305556
7.4,0.021226671006944444
7.42,0.020175509982638888
7.44,0.020887586805555556
7.46,0.021328396267361112
7.48,0.021870930989583336
7.5,0.02234564887152778
7.52,0.023600260416666668
7.54,0.022752549913194444
7.56,0.024244520399305556
7.58,0.02349853515625
7.6,0.023939344618055556
7.62,0.0244140625
7.64,0.02288818359375
7.66,0.022379557291666668
7.68,0.02353244357638889
7.7,0.022074381510416668
7.72,0.02173529730902778
7.74,0.020243326822916668
7.76,0.01959906684027778
7.78,0.018208821614583336
7.8,0.018344455295138888
7.82,0.01708984375
7.84,0.01685248480902778
7.86,0.014444986979166668
7.88,0.014275444878472222
7.9,0.013258192274305556
7.92,0.012139214409722222
7.94,0.009833441840277778
7.96,0.009596082899305556
7.98,0.00885009765625
8.,0.007493760850694445
8.02,0.005357530381944445
8.04,0.004035101996527778
8.06,0.0030517578125
8.08,0.0020345052083333335
8.1,0.0006781684027777778
8.12,-0.00006781684027777778
8.14,-0.0009833441840277778
8.16,-0.0020684136284722225
8.18,-0.0033230251736111114
8.2,-0.004848904079861111
8.22,-0.004916720920138889
8.24,-0.007052951388888889
8.26,-0.007222493489583334
8.28,-0.007392035590277778
8.3,-0.009290907118055556
8.32,-0.009426540798611112
8.34,-0.009426540798611112
8.36,-0.01132541232638889
8.38,-0.011867947048611112
8.4,-0.01220703125
8.42,-0.012105305989583334
8.44,-0.0115966796875
8.46,-0.012613932291666668
8.48,-0.010952419704861112
8.5,-0.010240342881944444
8.52,-0.010036892361111112
8.54,-0.009019639756944444
8.56,-0.008646647135416668
8.58,-0.007290310329861111
8.6,-0.007527669270833334
8.62,-0.005696614583333334
8.64,-0.005221896701388889
8.66,-0.00457763671875
8.68,-0.003085666232638889
8.7,-0.0020005967881944445
8.72,-0.00020345052083333334
8.74,0.0014580620659722222
8.76,0.004035101996527778
8.78,0.004984537760416667
8.8,0.006103515625
8.82,0.008205837673611112
8.84,0.009053548177083334
8.86,0.0115966796875
8.88,0.012613932291666668
8.9,0.014411078559027778
8.92,0.016445583767361112
8.94,0.017937554253472224
8.96,0.020243326822916668
8.98,0.021464029947916668
9.,0.023023817274305556
9.02,0.0250244140625
9.04,0.026482476128472224
9.06,0.028313530815972224
9.08,0.03184000651041667
9.1,0.031331380208333336
9.12,0.03278944227430556
9.14,0.03360324435763889
9.16,0.034722222222222224
9.18,0.03628200954861111
9.2,0.036214192708333336
9.22,0.03831651475694445
9.24,0.037773980034722224
9.26,0.038519965277777776
9.28,0.03879123263888889
9.3,0.03892686631944445
9.32,0.03750271267361111
9.34,0.03679063585069445
9.36,0.03556993272569445
9.38,0.03573947482638889
9.4,0.03584120008680556
9.42,0.03390842013888889
9.44,0.032721625434027776
9.46,0.031365288628472224
9.48,0.03028021918402778
9.5,0.028822157118055556
9.52,0.026075575086805556
9.54,0.024888780381944444
9.56,0.023057725694444444
9.58,0.021565755208333336
9.6,0.019327799479166668
9.62,0.016208224826388888
9.64,0.014173719618055556
9.66,0.012274848090277778
9.68,0.010850694444444444
9.7,0.007798936631944445
9.72,0.004781087239583334
9.74,0.0020684136284722225
9.76,0.0007120768229166667
9.78,-0.0017293294270833335
9.8,-0.0038655598958333335
9.82,-0.006137424045138889
9.84,-0.008714463975694444
9.86,-0.010477701822916668
9.88,-0.011664496527777778
9.9,-0.014173719618055556
9.92,-0.01556396484375
9.94,-0.017055935329861112
9.96,-0.01715766059027778
9.98,-0.018649631076388888
10.,-0.019565158420138888
10.02,-0.020718044704861112
10.04,-0.020311143663194444
10.06,-0.020175509982638888
10.08,-0.02020941840277778
10.1,-0.018751356336805556
10.12,-0.019429524739583336
10.14,-0.018276638454861112
10.16,-0.01776801215277778
10.18,-0.01617431640625
10.2,-0.01529269748263889
10.22,-0.012037489149305556
10.24,-0.009731716579861112
10.26,-0.00762939453125
10.28,-0.005560980902777778
10.3,-0.003119574652777778
10.32,-0.00020345052083333334
10.34,0.0029161241319444445
10.36,0.004374186197916667
10.38,0.008680555555555556
10.4,0.01285129123263889
10.42,0.013834635416666668
10.44,0.017971462673611112
10.46,0.021294487847222224
10.48,0.025431315104166668
10.5,0.02963595920138889
10.52,0.03089057074652778
10.54,0.035909016927083336
10.56,0.038519965277777776
10.58,0.04238552517361111
10.6,0.04428439670138889
10.62,0.045708550347222224
10.64,0.04835340711805556
10.66,0.05018446180555556
10.68,0.05228678385416667
10.7,0.05489773220486111
10.72,0.05686442057291667
10.74,0.05747477213541667
10.76,0.058831108940972224
10.78,0.05859375
10.8,0.05893283420138889
10.82,0.05855984157986111
10.84,0.05903455946180556
10.86,0.05777994791666667
10.88,0.05662706163194445
10.9,0.05438910590277778
10.92,0.05154079861111111
10.94,0.048760308159722224
10.96,0.04530164930555556
10.98,0.04252115885416667
11.,0.03824869791666667
11.02,0.035027398003472224
11.04,0.030381944444444448
11.06,0.026380750868055556
11.08,0.021531846788194444
11.1,0.014885796440972222
11.12,0.008612738715277778
11.14,0.003662109375
11.16,-0.0032891167534722225
11.18,-0.00979953342013889
11.2,-0.016309950086805556
11.22,-0.023430718315972224
11.24,-0.029873318142361112
11.26,-0.036858452690972224
11.28,-0.04560682508680556
11.3,-0.05123562282986111
11.32,-0.057915581597222224
11.34,-0.0659518771701389
11.36,-0.07181803385416667
11.38,-0.07768419053819445
11.4,-0.08392333984375
11.42,-0.09019639756944445
11.44,-0.09589301215277778
11.46,-0.10277642144097222
11.48,-0.1068454318576389
11.5,-0.11186387803819445
11.52,-0.11494954427083334
11.54,-0.11817084418402778
11.56,-0.11942545572916667
11.58,-0.1214938693576389
11.6,-0.1230197482638889
11.62,-0.12396918402777779
11.64,-0.12359619140625
11.66,-0.12203640407986112
11.68,-0.12030707465277778
11.7,-0.11803521050347222
11.72,-0.11484781901041667
11.74,-0.11067708333333334
11.76,-0.10606553819444445
11.78,-0.10179307725694445
11.8,-0.09362114800347222
11.82,-0.08687337239583334
11.84,-0.0760226779513889
11.86,-0.06710476345486112
11.88,-0.05794949001736111
11.9,-0.04655626085069445
11.92,-0.03397623697916667
11.94,-0.021938747829861112
11.96,-0.006883409288194445
11.98,0.00732421875
12.,0.021260579427083336
12.02,0.03862169053819445
12.04,0.05445692274305556
12.06,0.07076687282986112
12.08,0.08934868706597222
12.1,0.10677761501736112
12.12,0.12440999348958334
12.14,0.14489067925347224
12.16,0.16432020399305555
12.18,0.18337673611111113
12.2,0.20304361979166669
12.22,0.22325303819444445
12.24,0.24407280815972224
12.26,0.26336669921875
12.28,0.2829318576388889
12.3,0.3029039171006945
12.32,0.3220621744791667
12.34,0.3410169813368056
12.36,0.36041259765625
12.38,0.3796725802951389
12.4,0.3963894314236111
12.42,0.4122585720486111
12.44,0.42714436848958337
12.46,0.44487847222222227
12.48,0.4582044813368056
12.5,0.47393798828125
12.52,0.48546685112847227
12.54,0.49702962239583337
12.56,0.506320529513889
12.58,0.5161539713541667
12.6,0.5239529079861112
12.62,0.5324978298611112
12.64,0.5388047960069444
12.66,0.5433146158854167
12.68,0.5467393663194444
12.7,0.5501980251736112
12.72,0.5513848198784722
12.74,0.5503336588541667
12.76,0.5477227105034722
12.78,0.5428738064236112
12.8,0.538330078125
12.82,0.5353461371527778
12.84,0.5272759331597222
12.86,0.518832736545139
12.88,0.509033203125
12.9,0.4981486002604167
12.92,0.48583984375
12.94,0.47295464409722227
12.96,0.4561021592881945
12.98,0.4399278428819445
13.,0.42317708333333337
13.02,0.4046969943576389
13.04,0.3867255316840278
13.06,0.36773681640625
13.08,0.3459337022569445
13.1,0.3261650933159722
13.12,0.3039889865451389
13.14,0.2809312608506945
13.16,0.2577379014756945
13.18,0.23359510633680555
13.2,0.21111382378472224
13.22,0.18524169921875
13.24,0.1620822482638889
13.26,0.13658311631944445
13.28,0.11328803168402778
13.3,0.08843315972222222
13.32,0.06493462456597222
13.34,0.04038492838541667
13.36,0.017293294270833336
13.38,-0.006612141927083334
13.4,-0.030449761284722224
13.42,-0.05255805121527778
13.44,-0.07575141059027778
13.46,-0.09619818793402778
13.48,-0.11749267578125
13.5,-0.13946533203125
13.52,-0.15655517578125
13.54,-0.17476399739583334
13.56,-0.19185384114583334
13.58,-0.20894368489583334
13.6,-0.22362603081597224
13.62,-0.2386474609375
13.64,-0.2537027994791667
13.66,-0.2656724717881945
13.68,-0.2777777777777778
13.7,-0.2874416775173611
13.72,-0.2978854709201389
13.74,-0.3058200412326389
13.76,-0.3138224283854167
13.78,-0.3190104166666667
13.8,-0.3247748480902778
13.82,-0.3281656901041667
13.84,-0.3312513563368056
13.86,-0.3320990668402778
13.88,-0.3347100151909722
13.9,-0.33589680989583337
13.92,-0.3328111436631945
13.94,-0.3290473090277778
13.96,-0.3274875217013889
13.98,-0.3242662217881945
14.,-0.3204345703125
14.02,-0.3145005967881945
14.04,-0.3104994032118056
14.06,-0.30426025390625
14.08,-0.2977159288194445
14.1,-0.29012044270833337
14.12,-0.28310139973958337
14.14,-0.27425130208333337
14.16,-0.2662489149305556
14.18,-0.2580091688368056
14.2,-0.2503119574652778
14.22,-0.23980034722222224
14.24,-0.23033989800347224
14.26,-0.22213406032986113
14.28,-0.2143012152777778
14.3,-0.20562065972222224
14.32,-0.1972113715277778
14.34,-0.18876817491319445
14.36,-0.1798163519965278
14.38,-0.17225477430555555
14.4,-0.16520182291666669
14.42,-0.1571316189236111
14.44,-0.1517401801215278
14.46,-0.14600965711805555
14.48,-0.1398383246527778
14.5,-0.13539632161458334
14.52,-0.1312255859375
14.54,-0.12664794921875
14.56,-0.12288411458333334
14.58,-0.1202392578125
14.6,-0.1190185546875
14.62,-0.11688232421875
14.64,-0.1153903537326389
14.66,-0.11494954427083334
14.68,-0.11400010850694445
14.7,-0.1141696506076389
14.72,-0.11623806423611112
14.74,-0.11627197265625
14.76,-0.11908637152777778
14.78,-0.12200249565972222
14.8,-0.12430826822916667
14.82,-0.12871636284722224
14.84,-0.13170030381944445
14.86,-0.1364474826388889
14.88,-0.14082166883680555
14.9,-0.1458740234375
14.92,-0.1513332790798611
14.94,-0.1571994357638889
14.96,-0.16248914930555555
14.98,-0.16828748914930555
15.,-0.1749335394965278
15.02,-0.18144395616319445
15.04,-0.1874457465277778
15.06,-0.19273546006944445
15.08,-0.20046657986111113
15.1,-0.2063327365451389
15.12,-0.21196153428819445
15.14,-0.21755642361111113
15.16,-0.22369384765625
15.18,-0.22850884331597224
15.2,-0.23332383897569445
15.22,-0.2386474609375
15.24,-0.24258083767361113
15.26,-0.2469211154513889
15.28,-0.2490573459201389
15.3,-0.2538384331597222
15.32,-0.25655110677083337
15.34,-0.2587890625
15.36,-0.26123046875
15.38,-0.2634006076388889
15.4,-0.2649603949652778
15.42,-0.2667575412326389
15.44,-0.2671305338541667
15.46,-0.2672661675347222
15.48,-0.26641845703125
15.5,-0.2670966254340278
15.52,-0.2656724717881945
15.54,-0.2626207139756945
15.56,-0.26082356770833337
15.58,-0.25665283203125
15.6,-0.25380452473958337
15.62,-0.2503458658854167
15.64,-0.24658203125
15.66,-0.24186876085069445
15.68,-0.2371893988715278
15.7,-0.23213704427083334
15.72,-0.2276611328125
15.74,-0.220947265625
15.76,-0.2158270941840278
15.78,-0.20890977647569445
15.8,-0.2026706271701389
15.82,-0.19575330946180555
15.84,-0.19036187065972224
15.86,-0.18273247612847224
15.88,-0.17578125
15.9,-0.16886393229166669
15.92,-0.16204833984375
15.94,-0.15462239583333334
15.96,-0.14780680338541669
15.98,-0.14139811197916669
16.,-0.13410780164930555
16.02,-0.12742784288194445
16.04,-0.12101915147569445
16.06,-0.1135592990451389
16.08,-0.10711669921875
16.1,-0.10182698567708334
16.12,-0.096435546875
16.14,-0.09101019965277778
16.16,-0.08419460720486112
16.18,-0.07829454210069445
16.2,-0.07412380642361112
16.22,-0.0677829318576389
16.24,-0.0641208224826389
16.26,-0.05839029947916667
16.28,-0.05459255642361111
16.3,-0.05140516493055556
16.32,-0.04669189453125
16.34,-0.04299587673611111
16.36,-0.03997802734375
16.38,-0.036519368489583336
16.4,-0.03373887803819445
16.42,-0.03126356336805556
16.44,-0.028483072916666668
16.46,-0.02655029296875
16.48,-0.02414279513888889
16.5,-0.022176106770833336
16.52,-0.020684136284722224
16.54,-0.018107096354166668
16.56,-0.01715766059027778
16.58,-0.0152587890625
16.6,-0.012444390190972222
16.62,-0.011359320746527778
16.64,-0.010342068142361112
16.66,-0.008816189236111112
16.68,-0.007086859809027778
16.7,-0.006205240885416667
16.72,-0.004645453559027778
16.74,-0.0034925672743055555
16.76,-0.002475314670138889
16.78,0.00013563368055555556
16.8,0.0023057725694444445
16.82,0.003797743055555556
16.84,0.005018446180555556
16.86,0.006544325086805556
16.88,0.0091552734375
16.9,0.009629991319444444
16.92,0.01373291015625
16.94,0.016615125868055556
16.96,0.018276638454861112
16.98,0.022176106770833336
