T_EN6,V_RELATED
-0.6600000000000001,0.
-0.6499999999999999,0.
-0.6400000000000001,0.
-0.6299999999999999,0.
-0.6200000000000001,0.
-0.6099999999999999,0.
-0.6000000000000001,0.
-0.5899999999999999,0.
-0.5800000000000001,0.
-0.5699999999999998,0.
-0.56,0.
-0.5499999999999998,0.
-0.54,0.
-0.5299999999999998,0.
-0.52,0.
-0.5099999999999998,0.
-0.5,0.
-0.48999999999999977,0.
-0.48,0.
-0.46999999999999975,0.
-0.45999999999999996,0.
-0.44999999999999973,0.
-0.43999999999999995,0.
-0.43000000000000016,0.
-0.41999999999999993,0.
-0.41000000000000014,0.
-0.3999999999999999,0.
-0.3900000000000001,0.
-0.3799999999999999,0.
-0.3700000000000001,0.
-0.3599999999999999,0.
-0.3500000000000001,0.
-0.33999999999999986,0.
-0.33000000000000007,0.
-0.31999999999999984,0.
-0.31000000000000005,0.
-0.2999999999999998,0.
-0.29000000000000004,0.
-0.2799999999999998,0.
-0.27,0.
-0.2599999999999998,0.
-0.25,0.
-0.23999999999999977,0.
-0.22999999999999998,0.
-0.21999999999999975,0.
-0.20999999999999996,0.
-0.19999999999999973,0.
-0.18999999999999995,0.
-0.18000000000000016,0.
-0.16999999999999993,0.
-0.16000000000000014,0.
-0.1499999999999999,0.
-0.14000000000000012,0.
-0.1299999999999999,0.
-0.1200000000000001,0.
-0.10999999999999988,0.
-0.10000000000000009,0.
-0.08999999999999986,0.
-0.08000000000000007,0.
-0.06999999999999984,0.
-0.06000000000000005,0.
-0.04999999999999982,0.
-0.040000000000000036,0.
-0.029999999999999805,0.
-0.020000000000000018,0.
-0.009999999999999787,0.
0.,0.
0.010000000000000231,0.
0.020000000000000018,0.
0.03000000000000025,0.
0.040000000000000036,0.
0.050000000000000266,0.
0.06000000000000005,0.
0.07000000000000028,0.
0.08000000000000007,0.
0.08999999999999986,0.
0.10000000000000009,0.
0.10999999999999988,0.
0.1200000000000001,0.
0.1299999999999999,0.
0.14000000000000012,0.
0.1499999999999999,0.
0.16000000000000014,0.
0.16999999999999993,0.
0.18000000000000016,0.
0.18999999999999995,0.
0.20000000000000018,0.
0.20999999999999996,0.
0.2200000000000002,0.
0.22999999999999998,0.
0.2400000000000002,0.
0.25,0.
0.26000000000000023,0.
0.27,0.
0.28000000000000025,0.
0.29000000000000004,3.203392570459547e-107
0.30000000000000027,3.0357765119164286e-107
0.31000000000000005,-1.8100830720416692e-107
0.3200000000000003,-3.914524718066009e-109
0.33000000000000007,4.141728519650312e-107
0.33999999999999986,9.196045718884208e-107
0.3500000000000001,1.3765581409607413e-106
0.3599999999999999,2.272129169059589e-106
0.3700000000000001,3.919963695756041e-106
0.3799999999999999,6.996367379117403e-106
0.3900000000000001,1.4623233451888137e-105
0.3999999999999999,2.9887168383616943e-105
0.41000000000000014,5.496698442865656e-105
0.41999999999999993,9.91911943926143e-105
0.43000000000000016,2.0360298873273368e-104
0.43999999999999995,4.053033518646487e-104
0.4500000000000002,3.3594601555107924e-103
0.45999999999999996,4.650008581469186e-103
0.4700000000000002,4.59343857055355e-103
0.48,9.717600749976957e-103
0.4900000000000002,1.8324794631527836e-102
0.5,3.1910290931595773e-102
0.5100000000000002,5.803929183579834e-102
0.52,1.0325740357806203e-101
0.5300000000000002,1.99351041263722e-97
0.54,3.895225689952083e-97
0.5500000000000003,1.2444391874382503e-96
0.56,2.919340712763637e-96
0.5700000000000003,4.6451180053468374e-96
0.5800000000000001,6.705839411973304e-96
0.5899999999999999,1.534498709463311e-95
0.6000000000000001,3.1375835554522975e-95
0.6099999999999999,4.7072495155449435e-95
0.6200000000000001,6.51892775012061e-95
0.6299999999999999,1.3796966554481853e-94
0.6400000000000001,2.6686468982559307e-94
0.6499999999999999,3.87697466371617e-94
0.6600000000000001,5.232396242127161e-94
0.6699999999999999,1.048774170918638e-93
0.6800000000000002,1.9434155724185777e-93
0.69,3.2310307245272945e-93
0.7000000000000002,4.4922582082539065e-93
0.71,9.256447681827162e-93
0.7200000000000002,1.706202495450838e-92
0.73,2.387067554586428e-92
0.7400000000000002,3.116634110839214e-92
0.75,5.792173745806919e-92
0.7600000000000002,1.0070283277528889e-91
0.77,1.3717952390555173e-91
0.7800000000000002,1.7572516627066552e-91
0.79,3.148434937495834e-91
0.8000000000000003,5.334897670138089e-91
0.81,7.172691973601312e-91
0.8200000000000003,9.100544751063683e-91
0.8300000000000001,1.601213352273352e-90
0.8399999999999999,2.681762978361985e-90
0.8500000000000001,3.377857589441621e-90
0.8599999999999999,4.169383148385363e-90
0.8700000000000001,7.004965270703773e-90
0.8799999999999999,1.1484086449207739e-89
0.8900000000000001,1.529909742748767e-89
0.8999999999999999,1.935748205402137e-89
0.9100000000000001,3.424330662567152e-89
0.9199999999999999,5.826625949770071e-89
0.9300000000000002,7.916620573875048e-89
0.94,1.0170595888782552e-88
0.9500000000000002,1.8574741772784752e-88
0.96,3.238345460216988e-88
0.9700000000000002,4.45813992962653e-88
0.98,5.784399939423592e-88
0.9900000000000002,1.0768786753557982e-87
1.,1.9014494323069938e-87
1.0099999999999998,2.2207212496140917e-87
1.0200000000000005,2.6884901975252022e-87
1.0300000000000002,4.413026413636982e-87
1.04,4.066318212359055e-87
1.0499999999999998,4.119773204936447e-87
1.0600000000000005,4.0111644733837398e-87
1.0700000000000003,4.070441554856162e-87
1.08,4.093848591966394e-87
1.0899999999999999,4.100281242837029e-87
1.0999999999999996,4.097225869668063e-87
1.1100000000000003,4.094441790123737e-87
1.12,4.096920761492941e-87
1.13,4.101023965283569e-87
1.1399999999999997,4.107279126536109e-87
1.1500000000000004,4.116899807477352e-87
1.1600000000000001,4.130313452777371e-87
1.17,4.147534194434759e-87
1.1799999999999997,4.171064797048837e-87
1.1900000000000004,4.209309647078962e-87
1.2000000000000002,4.1946283949029e-87
1.21,4.227664177571924e-87
1.2199999999999998,4.333468336896761e-87
1.2300000000000004,4.525966931086607e-87
1.2400000000000002,4.717178642819885e-87
1.25,4.939232285546044e-87
1.2599999999999998,5.230900699548787e-87
1.2700000000000005,5.72134416450383e-87
1.2800000000000002,6.443484289726318e-87
1.29,7.377408497021089e-87
1.2999999999999998,8.659922815275362e-87
1.3100000000000005,1.0754363853482368e-86
1.3200000000000003,1.379736734920847e-86
1.33,1.7766980244947097e-86
1.3399999999999999,2.3295997774777998e-86
1.3500000000000005,3.260313283899079e-86
1.3600000000000003,1.1384230378294605e-85
1.37,1.4477661765537476e-85
1.38,5.345320401352639e-82
1.3899999999999997,1.942761014609129e-81
1.4000000000000004,4.042118124524082e-81
1.4100000000000001,5.719353032759624e-81
1.42,7.422938269981484e-81
1.4299999999999997,1.3290631918013049e-80
1.4400000000000004,2.2029063072524317e-80
1.4500000000000002,2.902029914179148e-80
1.46,3.6140663245774094e-80
1.4699999999999998,6.0799085607963656e-80
1.4800000000000004,9.784418257739413e-80
1.4900000000000002,1.2781981030279314e-79
1.5,1.5862491205541407e-79
1.5099999999999998,2.6667684640620087e-79
1.5200000000000005,4.317633258358893e-79
1.5300000000000002,5.677516930123527e-79
1.54,7.508825986281089e-79
1.5499999999999998,1.3674925810092837e-78
1.5600000000000005,2.3259020745270214e-78
1.5700000000000003,3.128502525134172e-78
1.58,3.9715901610511674e-78
1.5899999999999999,7.006968100925404e-78
1.6000000000000005,1.1783034438632986e-77
1.6100000000000003,1.5819263920550501e-77
1.62,2.0076528544153942e-77
1.63,3.545529038956968e-77
1.6399999999999997,5.9708613329162746e-77
1.6500000000000004,8.02077723186563e-77
1.6600000000000001,1.0180276774138149e-76
1.67,1.795898117088372e-76
1.6799999999999997,3.017036595598613e-76
1.6900000000000004,4.0430808518644104e-76
1.7000000000000002,4.9114691390583843e-76
1.71,8.186520327176268e-76
1.7199999999999998,1.3282523848025682e-75
1.7300000000000004,1.7525192626323457e-75
1.7400000000000002,2.1945044618766172e-75
1.75,3.7623077520391576e-75
1.7599999999999998,6.175507939430706e-75
1.7700000000000005,8.161421913103091e-75
1.7800000000000002,1.0213885218194627e-74
1.79,1.7420450531326843e-74
1.7999999999999998,2.8374911852742903e-74
1.8100000000000005,2.278699902761234e-74
1.8200000000000003,2.231923627456507e-74
1.83,2.184429428414114e-74
1.8399999999999999,2.2007177103197495e-74
1.8500000000000005,2.210295356029216e-74
1.8600000000000003,2.2168751244787558e-74
1.87,2.2152161973381317e-74
1.88,2.214898674455339e-74
1.8899999999999997,2.2159382967616428e-74
1.9000000000000004,2.2184711302838023e-74
1.9100000000000001,2.2235420899546136e-74
1.92,2.230603897443985e-74
1.9299999999999997,2.23945734336355e-74
1.9400000000000004,2.2512623215410523e-74
1.9500000000000002,2.26976489534026e-74
1.96,2.295784910753876e-74
1.9699999999999998,2.313847744722342e-74
1.9800000000000004,2.3451080960336172e-74
1.9900000000000002,2.4153819730596116e-74
2.,2.518046355049833e-74
2.01,2.6448560527802757e-74
2.0200000000000005,2.8137552504668878e-74
2.0300000000000002,3.0859477761060773e-74
2.04,3.4865334410439855e-74
2.05,4.014120530740103e-74
2.0600000000000005,4.755520208865331e-74
2.0700000000000003,6.015940698085335e-74
2.08,7.90576588404552e-74
2.09,1.0423522246810558e-73
2.1000000000000005,1.4007259037626101e-73
2.1100000000000003,2.0211520856196334e-73
2.12,2.7875524030861658e-70
2.13,5.234390389277177e-70
2.1399999999999997,7.742179305229703e-70
2.1500000000000004,1.632249276173483e-69
2.16,2.902741948879068e-69
2.17,3.916444159593762e-69
2.1799999999999997,4.94880946342618e-69
2.1900000000000004,8.528268126943124e-69
2.2,1.3918452448307166e-68
2.21,1.8293196755966973e-68
2.2199999999999998,2.2797872736069497e-68
2.2300000000000004,3.862832328415416e-68
2.24,6.2846561839024665e-68
2.25,8.278890449717953e-68
2.26,1.034965981321635e-67
2.2700000000000005,1.769445821789412e-67
2.2800000000000002,3.0315615494390926e-67
2.29,4.090692947632209e-67
2.3,5.196844787421821e-67
2.3100000000000005,9.13550762233142e-67
2.3200000000000003,1.524063907112449e-66
2.33,2.0313910664808974e-66
2.34,2.559925909899067e-66
2.3500000000000005,4.4371884034368363e-66
2.3600000000000003,7.334682565788046e-66
2.37,9.729044763755872e-66
2.38,1.2212522501464953e-65
2.3899999999999997,2.0978977125929915e-65
2.4000000000000004,3.4401147327202633e-65
2.41,4.539775738506126e-65
2.42,5.6735892417827655e-65
2.4299999999999997,9.644759067266343e-65
2.4400000000000004,1.5263104356101012e-64
2.45,1.977203712364286e-64
2.46,2.4379944752917043e-64
2.4699999999999998,4.0368306572377575e-64
2.4800000000000004,6.433489674861078e-64
2.49,8.355740734843635e-64
2.5,1.0310153330315719e-63
2.51,1.7035189253469552e-63
2.5200000000000005,2.701074092566451e-63
2.5300000000000002,3.4926987164160814e-63
2.54,4.2920112742984456e-63
2.55,7.018746707924704e-63
2.5600000000000005,1.1020689150946247e-62
2.5700000000000003,1.416337848713025e-62
2.58,1.7315528637698177e-62
2.59,2.798097074968815e-62
2.6000000000000005,2.6380451938123286e-62
2.6100000000000003,2.680339716481001e-62
2.62,2.600152789567355e-62
2.63,2.612422726726188e-62
2.6399999999999997,2.6326703641105796e-62
2.6500000000000004,2.6465994374280305e-62
2.66,2.6572057320025196e-62
2.67,2.6644103159028268e-62
2.6799999999999997,2.6748455147685697e-62
2.6900000000000004,2.6886788141309725e-62
2.7,2.707829574456509e-62
2.71,2.7392669186346724e-62
2.7199999999999998,2.7844416776132784e-62
2.7300000000000004,2.842691628335486e-62
2.74,2.922686784385438e-62
2.75,3.054031382444121e-62
2.76,3.264402219732507e-62
2.7700000000000005,3.5279954741009374e-62
2.7800000000000002,3.8828482965967288e-62
2.79,4.472727059801144e-62
2.8,5.3637062744402516e-62
2.8100000000000005,6.545493859581883e-62
2.8200000000000003,8.214917834456958e-62
2.83,1.1061518254051143e-61
2.84,1.532806273838953e-61
2.8500000000000005,2.10011404374382e-61
2.8600000000000003,2.9048620043826435e-61
2.87,5.892022129667387e-59
2.88,1.4609210337865852e-58
2.8899999999999997,2.157054791586202e-58
2.9000000000000004,2.8665912394525083e-58
2.91,5.3290429611030564e-58
2.92,9.040303154967878e-58
2.9299999999999997,1.2053121415724175e-57
2.9400000000000004,1.515413358608663e-57
2.95,2.603781561781774e-57
2.96,4.264838450683977e-57
2.9699999999999998,5.627859557284671e-57
2.9800000000000004,7.038877529893951e-57
2.99,1.2020318311144864e-56
3.,1.9666848461240673e-56
3.01,2.5965782640590567e-56
3.0200000000000005,3.2495154729782603e-56
3.0300000000000002,5.718091313515283e-56
3.04,9.506515488039345e-56
3.05,1.2623066574623909e-55
3.0600000000000005,1.5848319665304099e-55
3.0700000000000003,2.7206100827892182e-55
3.08,4.455177735982161e-55
3.09,5.87329269778582e-55
3.1000000000000005,7.333763194043866e-55
3.1100000000000003,1.2442592278802903e-54
3.12,2.0178000888427516e-54
3.13,2.6445429655431194e-54
3.1400000000000006,3.286073262172095e-54
3.1500000000000004,5.512623591653577e-54
3.16,8.851084997552964e-54
3.17,1.1529404172036788e-53
3.1799999999999997,1.425317352469664e-53
3.1900000000000004,2.317630349388505e-53
3.2,3.638444864189099e-53
3.21,4.685541538563578e-53
3.2199999999999998,5.74255444159487e-53
3.2300000000000004,9.348228852200993e-53
3.24,1.4640826351887618e-52
3.25,1.8798350201788484e-52
3.26,2.2969558205942488e-52
3.2700000000000005,3.708851117541504e-52
3.2800000000000002,5.761412030921287e-52
3.29,7.358380669764392e-52
3.3,8.950872843053168e-52
3.3100000000000005,1.4301108361033308e-51
3.3200000000000003,2.2008065636208306e-51
3.33,2.795101078830413e-51
3.34,3.384453878088129e-51
3.3500000000000005,3.170033954527532e-51
3.3600000000000003,3.055068332542382e-51
3.37,3.008826559353814e-51
3.38,3.008033083839536e-51
3.3900000000000006,3.0468115340624997e-51
3.4000000000000004,3.088609741990466e-51
3.41,3.1364629537742723e-51
3.42,3.196406853658562e-51
3.4299999999999997,3.287058212920981e-51
3.4400000000000004,3.4148179662166217e-51
3.45,3.578079684648472e-51
3.46,3.800148975645116e-51
3.4699999999999998,4.1602823685880473e-51
3.4800000000000004,4.680901286614756e-51
3.49,5.356661105838055e-51
3.5,6.291590888066246e-51
3.51,7.955493045546743e-51
3.5200000000000005,1.0335149307050655e-50
3.5300000000000002,1.3435775159734004e-50
3.54,1.7764987531214741e-50
3.55,2.507822282580792e-50
3.5600000000000005,3.596167849251799e-50
3.5700000000000003,5.035000563651687e-50
3.58,7.063240086662568e-50
3.59,2.8694245308533804e-48
3.6000000000000005,7.024959160515221e-48
3.6100000000000003,1.033894991850452e-47
3.62,1.3713434078373994e-47
3.63,2.5408043942115823e-47
3.6400000000000006,4.299879728183759e-47
3.6500000000000004,5.724642463180737e-47
3.66,7.188561943036717e-47
3.67,1.2313764563858427e-46
3.6799999999999997,2.0109792867517087e-46
3.6900000000000004,2.648354940236728e-46
3.7,3.3064352514004216e-46
3.71,5.6214422386850886e-46
3.7199999999999998,9.158801994867443e-46
3.7300000000000004,1.2058862677217019e-45
3.74,1.5055209233418042e-45
3.75,2.6126748110563824e-45
3.76,4.3026020212593174e-45
3.7700000000000005,5.68529761012561e-45
3.7800000000000002,7.111084411562192e-45
3.79,1.2109203755001408e-44
3.8,1.969998661140458e-44
3.8100000000000005,2.587176889825851e-44
3.8200000000000003,3.2205186602619645e-44
3.83,5.426115273519218e-44
3.84,8.747559160341807e-44
3.8500000000000005,1.1424336214200942e-43
3.8600000000000003,1.415489586150898e-43
3.87,2.359165016105994e-43
3.88,3.766809140191235e-43
3.8900000000000006,4.890408736016522e-43
3.9000000000000004,6.029403218213762e-43
3.91,9.869394780093594e-43
3.92,1.5526929660095897e-42
3.9299999999999997,1.9990907106011182e-42
3.9400000000000004,2.4483714625845292e-42
3.95,3.9753470404543854e-42
3.96,6.20670643509596e-42
3.9699999999999998,7.951873872572048e-42
3.9800000000000004,9.697986840976834e-42
3.99,1.5588559069114802e-41
4.,2.411697464923753e-41
4.01,3.0725881580687007e-41
4.0200000000000005,3.729979551211772e-41
4.03,5.931876684707788e-41
4.04,9.091844003871502e-41
4.05,1.151966944494599e-40
4.0600000000000005,1.392185452505961e-40
4.07,2.1651107961673413e-40
4.08,3.262923148314235e-40
4.09,4.098676907848963e-40
4.1000000000000005,3.855594803487337e-40
4.11,3.725100912101121e-40
4.12,3.7300583348599005e-40
4.13,3.786552907695085e-40
4.140000000000001,3.900907213311092e-40
4.15,4.1122457454490225e-40
4.16,4.4114382799781164e-40
4.17,4.792129604443702e-40
4.18,5.307237725166947e-40
4.19,6.131919393441905e-40
4.2,7.310520002900303e-40
4.21,8.82760638652614e-40
4.22,1.0907110690168328e-39
4.23,1.4312148313325538e-39
4.24,1.9266589752405932e-39
4.25,2.5723573517166875e-39
4.26,3.494112221638312e-39
4.2700000000000005,5.0387994967818606e-39
4.28,7.30612579962716e-39
4.29,1.0283382721008105e-38
4.3,1.4452385685344825e-38
4.3100000000000005,7.05600222530726e-38
4.32,2.383286462041682e-37
4.33,3.6945939870542017e-37
4.34,5.027727772690696e-37
4.3500000000000005,9.638750725001093e-37
4.36,1.6557654797542035e-36
4.37,2.2147845074475348e-36
4.38,2.78822403430157e-36
4.390000000000001,4.791579014499875e-36
4.4,7.830820737034344e-36
4.41,1.0308889655408559e-35
4.42,1.286285711518441e-35
4.43,2.1826627772519323e-35
4.44,3.548470936577048e-35
4.45,4.66505885315362e-35
4.46,5.816596115051443e-35
4.47,9.91672034310452e-35
4.48,1.6264585205697486e-34
4.49,2.143880591974011e-34
4.5,2.6764255794015345e-34
4.51,4.539089319329125e-34
4.5200000000000005,7.360485082347196e-34
4.53,9.648662955312415e-34
4.54,1.1993028007482226e-33
4.55,2.0141231114329493e-33
4.5600000000000005,3.238272997003636e-33
4.57,4.2225540392583834e-33
4.58,5.225143568557179e-33
4.59,8.683836494467633e-33
4.6000000000000005,1.3831778756324634e-32
4.61,1.793220093434206e-32
4.62,2.2083224894121922e-32
4.63,3.6343206128136205e-32
4.640000000000001,5.74200107043242e-32
4.65,7.400607045151946e-32
4.66,9.067557541848681e-32
4.67,1.4723663327530284e-31
4.68,2.2972662367815847e-31
4.69,2.9412318693191388e-31
4.7,3.5848147395347695e-31
4.71,5.752989208158674e-31
4.72,8.886848135048893e-31
4.73,1.1311428649618634e-30
4.74,1.372073754377813e-30
4.75,2.178066620393113e-30
4.76,3.3330021766833274e-30
4.7700000000000005,4.219027104268756e-30
4.78,5.094876428286822e-30
4.79,8.005899606066751e-30
4.8,1.2137452436291099e-29
4.8100000000000005,1.5276961206897572e-29
4.82,1.836383490741532e-29
4.83,2.007264446978576e-29
4.84,2.2012600320009597e-29
4.8500000000000005,2.433400136011491e-29
4.86,2.723922541697039e-29
4.87,3.167882134870558e-29
4.88,3.784949488240363e-29
4.890000000000001,4.5625133403351013e-29
4.9,5.602689213413859e-29
4.91,7.243215566375631e-29
4.92,9.560140567465122e-29
4.930000000000001,1.251656601610884e-28
4.94,1.652945322459884e-28
4.95,2.3003643605542537e-28
4.96,3.2315744007635983e-28
4.97,4.435443117778752e-28
4.98,6.093234212615201e-28
4.99,8.844544767578799e-28
5.,1.286315706826663e-27
5.01,1.8110846532930524e-27
5.02,2.5414655574854298e-27
5.029999999999999,3.762430523167473e-27
5.040000000000001,9.609117451781479e-27
5.050000000000001,1.4114726652091566e-26
5.0600000000000005,1.8723304406525475e-26
5.07,3.462726106810354e-26
5.08,5.842794388113337e-26
5.09,7.761036588859999e-26
5.1,9.7258073553352e-26
5.109999999999999,1.6577634212083782e-25
5.120000000000001,2.6950752941818185e-25
5.130000000000001,3.5392311172250167e-25
5.140000000000001,4.408238675735763e-25
5.15,7.454116360321255e-25
5.16,1.2087936217934596e-24
5.17,1.5870911096018984e-24
5.18,1.976907123229726e-24
5.1899999999999995,3.3434229303521145e-24
5.199999999999999,5.448820717138995e-24
5.210000000000001,7.165998914842585e-24
5.220000000000001,8.932499047979383e-24
5.23,1.5106608681804593e-23
5.24,2.4451600367064794e-23
5.25,3.202599474819614e-23
5.26,3.978395271944592e-23
5.27,6.67386191784156e-23
5.279999999999999,1.0721840765863918e-22
5.290000000000001,1.3975500102729077e-22
5.300000000000001,1.7288997165326114e-22
5.3100000000000005,2.871695399427738e-22
5.32,4.572138986814879e-22
5.33,5.926182852619248e-22
5.34,7.296683401957868e-22
5.35,1.1986907242805809e-21
5.359999999999999,1.9086431018162334e-21
5.370000000000001,2.468718904893745e-21
5.380000000000001,3.0316297454985893e-21
5.390000000000001,4.940583983692709e-21
5.4,7.722833901057223e-21
5.41,9.893422994755699e-21
5.42,1.2061761622002009e-20
5.43,1.936217924076604e-20
5.4399999999999995,2.9904967141730304e-20
5.449999999999999,3.8053271418165254e-20
5.460000000000001,4.614384319115443e-20
5.470000000000001,7.317788505682643e-20
5.48,1.1185061240967546e-19
5.49,1.414585885469692e-19
5.5,1.7068026606243073e-19
5.51,2.67597885573364e-19
5.52,4.084942651245764e-19
5.529999999999999,5.153940479767352e-19
5.540000000000001,6.2019101134008105e-19
5.550000000000001,8.531656897626827e-19
5.5600000000000005,1.1530484123647024e-18
5.57,1.5207531397002806e-18
5.58,1.9925248517529085e-18
5.59,2.6899038902157306e-18
5.6,3.619385594485724e-18
5.609999999999999,4.752183292506679e-18
5.620000000000001,6.207180542941157e-18
5.630000000000001,8.347806914115314e-18
5.640000000000001,1.1187470615082817e-17
5.65,1.4636513344158626e-17
5.66,1.9048911099004092e-17
5.67,2.550011528814828e-17
5.68,3.4015093483776816e-17
5.6899999999999995,4.4319605147287827e-17
5.700000000000001,5.744580720050269e-17
5.710000000000001,7.652104948851423e-17
5.720000000000001,1.0160160516888482e-16
5.73,1.3183612487719644e-16
5.74,1.70175968748944e-16
5.75,2.2545965464812266e-16
5.76,2.976288481147686e-16
5.77,4.355073780015576e-16
5.779999999999999,5.139431220154817e-16
5.790000000000001,7.637904351310974e-16
5.800000000000001,1.1001141672253497e-15
5.8100000000000005,1.3423528862218058e-15
5.82,1.5723960716535751e-15
5.83,2.299998806385879e-15
5.84,3.270626020260752e-15
5.85,3.963353872010408e-15
5.859999999999999,4.61747617073141e-15
5.870000000000001,6.6721651901202096e-15
5.880000000000001,9.388915439277818e-15
5.890000000000001,1.13106886305589e-14
5.9,1.3115500148389977e-14
5.91,1.8747487694122636e-14
5.92,2.613134352885807e-14
5.93,3.14311482742446e-14
5.9399999999999995,3.6340261567618e-14
5.950000000000001,5.156066892986881e-14
5.960000000000001,7.133393671929262e-14
5.970000000000001,8.507847568402706e-14
5.98,9.785024659569197e-14
5.99,1.3720043937164988e-13
6.,1.879470043067092e-13
6.01,2.2295799911627184e-13
6.02,2.5534132834696896e-13
6.029999999999999,3.5455907435196056e-13
6.040000000000001,4.815771307884515e-13
6.050000000000001,5.685611703225997e-13
6.0600000000000005,6.486531295257887e-13
6.07,8.927059749350975e-13
6.08,1.2029076140591306e-12
6.09,1.4175690074311974e-12
6.1,1.6130453625511978e-12
6.109999999999999,2.2054817034938253e-12
6.120000000000001,2.9526724493136566e-12
6.130000000000001,3.4567399256411583e-12
6.140000000000001,3.9166873542848465e-12
6.15,5.303108458533368e-12
6.16,7.0403495435320354e-12
6.17,8.204547917756196e-12
6.18,9.262548390206273e-12
6.1899999999999995,1.2436139490759582e-11
6.200000000000001,1.6387027566459843e-11
6.210000000000001,1.90172252517225e-11
6.220000000000001,2.1397952715404513e-11
6.23,2.8504996625399864e-11
6.24,3.729635417896568e-11
6.25,4.3190473999574484e-11
6.26,4.84773815891149e-11
6.27,6.418563605563793e-11
6.279999999999999,8.348426140368153e-11
6.290000000000001,9.616093046601433e-11
