V_STRIKER,V_G,V_STRIKER_ERRBAR_HALF,V_G_ERRBAR_HALF
0.005228197762956366,14.92603331964055,0.0005228197762956366,8.079233305083548
0.010933620739432782,20.84994387966272,0.0010933620739432782,8.42435783653539
0.022865252596366317,27.429117860282616,0.002286525259636632,13.996201538384188
0.033066025977478423,44.67069698544688,0.0033066025977478426,16.568165575036787
0.04781762498950186,50.71324861203273,0.004781762498950186,44.471114137397194
0.06432189048216,54.904948369151036,0.006432189048216,36.470785400000004
