V_STRIKER,V_G,V_STRIKER_ERRBAR_HALF,V_G_ERRBAR_HALF
0.005228197762956366,42.893379651284356,0.0005228197762956366,23.274215988621428
0.010933620739432782,61.73998633203566,0.0010933620739432782,20.906100120950093
0.022865252596366317,110.79374487363349,0.002286525259636632,31.792358309182756
0.033066025977478423,138.61644456153255,0.0033066025977478426,27.32280239437025
0.04781762498950186,151.87528827638383,0.004781762498950186,47.66988993323489
0.06432189048216,169.5948359855446,0.006432189048216,78.50368390687973
