PULSE_ENERGY_EN3,MOMENTUM_GAIN_EN6
0.42,6.698674649385397
0.422,6.7305731000967555
0.424,6.762471550808114
0.426,6.794370001519474
0.428,6.826268452230833
0.43,6.858166902942192
0.432,6.890065353653551
0.434,6.92196380436491
0.436,6.953862255076269
0.438,6.985760705787628
0.44,7.017659156498987
0.442,7.049557607210346
0.444,7.081456057921705
0.446,7.113354508633065
0.448,7.145252959344424
0.45,7.1771514100557825
0.452,7.209049860767141
0.454,7.2409483114785
0.456,7.27284676218986
0.458,7.304745212901219
0.46,7.336643663612578
0.462,7.368542114323937
0.464,7.400440565035296
0.466,7.432339015746655
0.468,7.464237466458014
0.47000000000000003,7.496135917169373
0.47200000000000003,7.528034367880732
0.47400000000000003,7.559932818592091
0.47600000000000003,7.591831269303451
0.47800000000000004,7.6237297200148095
0.48,7.6556281707261675
